order_id,customer_name,product,quantity,price,order_date
11004,Michelle Cox,Earphones,8,29.2,2024-10-21
11005,Michelle Cox,Printer,7,55.41,2024-08-15
11006,Michelle Cox,Laptop,10,56.48,2024-04-30
11007,Whitney Sullivan,Earphones,1,53.62,2024-04-01
11008,Whitney Sullivan,Printer,1,10.03,2024-05-04
11009,Whitney Sullivan,Speaker,3,67.41,2024-04-03
11010,Whitney Sullivan,Speaker,10,84.68,2024-10-21
11011,Whitney Sullivan,Speaker,8,89.15,2024-10-19
11012,Whitney Sullivan,Camera,6,94.84,2024-10-02
11013,Whitney Sullivan,Camera,2,17.33,2024-11-04
11014,Whitney Sullivan,Camera,6,28.73,2024-03-12
11015,Whitney Sullivan,Speaker,8,97.58,2024-07-25
11016,Whitney Sullivan,Mouse,2,46.1,2024-09-23
11017,Whitney Sullivan,Headphones,6,48.59,2024-07-07
11018,Whitney Sullivan,Laptop,9,13.4,2024-12-16
11019,Whitney Sullivan,Camera,3,49.36,2024-10-26
11020,Whitney Sullivan,USB,5,80.82,2024-05-23
11021,Whitney Sullivan,Smartphone,10,81.24,2024-07-14
11022,Whitney Sullivan,Camera,8,22.9,2024-12-18
11023,Whitney Sullivan,Earphones,2,12.3,2024-02-19
11024,Whitney Sullivan,Laptop,4,54.63,2024-05-30
11025,Whitney Sullivan,Earphones,8,45.59,2024-06-21
11026,Whitney Sullivan,Printer,4,36.86,2024-04-28
11027,Whitney Sullivan,Mouse,6,39.6,2024-04-19
11028,Whitney Sullivan,USB,9,59.69,2024-10-14
11029,Whitney Sullivan,Keyboard,2,66.53,2024-04-17
11030,Whitney Sullivan,Smartphone,10,77.97,2024-07-06
11031,Whitney Sullivan,USB,5,68.23,2024-07-25
11032,Whitney Sullivan,Mouse,6,72.05,2024-01-21
11033,Whitney Sullivan,Smartphone,7,47.13,2024-11-18
11034,Whitney Sullivan,Mouse,6,80.24,2024-06-03
11035,Whitney Sullivan,Mouse,8,21.94,2024-04-08
11036,Whitney Sullivan,Camera,4,95.3,2024-09-04
11037,Whitney Sullivan,Headphones,6,53.03,2024-06-28
11038,Whitney Sullivan,Camera,10,79.73,2024-10-28
11039,Whitney Sullivan,USB,3,98.29,2024-11-24
11040,Whitney Sullivan,Speaker,9,52.64,2024-04-30
11041,Whitney Sullivan,Printer,4,40.04,2024-02-22
11042,Whitney Sullivan,Earphones,7,99.8,2024-11-06
11043,Whitney Sullivan,Earphones,8,61.86,2024-02-24
11044,Whitney Sullivan,Speaker,6,24.7,2024-08-16
11045,Whitney Sullivan,Speaker,7,40.76,2024-05-27
11046,Whitney Sullivan,Camera,8,44.5,2024-05-26
11047,Mr. Benjamin Brown MD,USB,6,16.1,2024-11-09
11048,Mr. Benjamin Brown MD,USB,1,58.53,2024-04-07
11049,Mr. Benjamin Brown MD,Mouse,2,21.79,2024-11-20
11050,Mr. Benjamin Brown MD,Earphones,7,19.29,2024-12-19
11051,Mr. Benjamin Brown MD,USB,2,72.85,2024-02-29
11052,Mr. Benjamin Brown MD,USB,1,34.8,2024-10-16
11053,Mr. Benjamin Brown MD,Smartphone,8,99.42,2024-03-10
11054,Mr. Benjamin Brown MD,Mouse,3,14.58,2024-02-03
11055,Mr. Benjamin Brown MD,USB,6,13.85,2024-11-14
11056,Mr. Benjamin Brown MD,Speaker,10,95.91,2024-06-09
11057,Mr. Benjamin Brown MD,Keyboard,9,54.54,2024-04-03
11058,Mr. Benjamin Brown MD,Tablet,7,20.2,2024-07-28
11059,Mr. Benjamin Brown MD,Headphones,8,16.17,2024-06-17
11060,Mr. Benjamin Brown MD,Keyboard,10,80.89,2024-09-26
11061,Mr. Benjamin Brown MD,Earphones,4,34.79,2024-06-27
11062,Mr. Benjamin Brown MD,Smartphone,3,92.36,2024-12-15
11063,Mr. Benjamin Brown MD,Camera,7,98.02,2024-08-10
11064,Mr. Benjamin Brown MD,Speaker,7,28.06,2024-07-31
11065,Mr. Benjamin Brown MD,Headphones,9,80.34,2024-02-06
11066,Mr. Benjamin Brown MD,Headphones,7,93.3,2024-12-20
11067,Mr. Benjamin Brown MD,Laptop,2,30.56,2024-09-14
11068,Mr. Benjamin Brown MD,Laptop,3,19.62,2024-03-25
11069,Mr. Benjamin Brown MD,USB,1,74.45,2024-11-18
11070,Mr. Benjamin Brown MD,USB,6,85.42,2024-07-06
11071,Mr. Benjamin Brown MD,Earphones,6,39.97,2024-01-23
11072,Mr. Benjamin Brown MD,Smartphone,10,50.31,2024-07-02
11073,Mr. Benjamin Brown MD,Earphones,9,66.27,2024-11-28
11074,Mr. Benjamin Brown MD,Laptop,8,79.92,2024-11-10
11075,Mr. Benjamin Brown MD,Tablet,7,86.37,2024-11-08
11076,Mr. Benjamin Brown MD,USB,8,43.84,2024-02-25
11077,Mr. Benjamin Brown MD,Laptop,5,26.33,2024-01-27
11078,Mr. Benjamin Brown MD,Earphones,4,13.17,2024-08-29
11079,Mr. Benjamin Brown MD,USB,6,32.89,2024-06-01
11080,Mr. Benjamin Brown MD,Camera,1,53.89,2024-08-18
11081,Mr. Benjamin Brown MD,Mouse,3,51.37,2024-04-26
11082,Mr. Benjamin Brown MD,Tablet,4,12.78,2024-06-23
11083,Mr. Benjamin Brown MD,Tablet,4,77.11,2024-06-24
11084,Mr. Benjamin Brown MD,Earphones,3,67.37,2024-09-04
11085,Mr. Benjamin Brown MD,Laptop,5,35.59,2024-02-29
11086,Mr. Benjamin Brown MD,Printer,10,44.06,2024-02-12
11087,Mr. Benjamin Brown MD,USB,2,73.42,2024-03-05
11088,Mr. Benjamin Brown MD,USB,9,67.31,2024-10-24
11089,Debra Bennett,Earphones,8,23.01,2024-01-14
11090,Debra Bennett,Mouse,8,65.31,2024-03-05
11091,Debra Bennett,Smartphone,7,11.64,2024-08-05
11092,Debra Bennett,Camera,3,93.93,2024-03-03
11093,Debra Bennett,Laptop,8,37.28,2024-02-04
11094,Debra Bennett,Tablet,7,92.47,2024-06-19
11095,Debra Bennett,Keyboard,3,63.72,2024-12-22
11096,Debra Bennett,Headphones,7,62.6,2024-07-05
11097,Debra Bennett,USB,9,24.16,2024-06-05
11098,Debra Bennett,Camera,5,91.26,2024-04-19
11099,Debra Bennett,Tablet,1,65.72,2024-11-10
11100,Debra Bennett,USB,1,43.01,2024-06-21
11101,Debra Bennett,Speaker,4,61.85,2024-09-04
11102,Debra Bennett,Laptop,4,45.18,2024-05-15
11103,Debra Bennett,Camera,3,37.65,2024-08-30
11104,Debra Bennett,Earphones,7,89.53,2024-12-23
11105,Debra Bennett,Camera,3,64.75,2024-07-14
11106,Debra Bennett,Earphones,10,34.35,2024-07-26
11107,Debra Bennett,USB,6,93.33,2024-08-25
11108,Debra Bennett,Earphones,6,84.97,2024-11-28
11109,Debra Bennett,Laptop,2,27.34,2024-10-12
11110,Debra Bennett,Tablet,10,19.53,2024-08-10
11111,Debra Bennett,Smartphone,8,59.98,2024-09-25
11112,Debra Bennett,Earphones,2,63.9,2024-04-25
11113,Debra Bennett,Headphones,3,96.85,2024-05-04
11114,Debra Bennett,Camera,1,42.42,2024-03-14
11115,Debra Bennett,Smartphone,7,55.07,2024-04-05
11116,Debra Bennett,Camera,1,22.28,2024-02-27
11117,Debra Bennett,Headphones,7,46.36,2024-10-24
11118,Debra Bennett,Tablet,7,50.61,2024-05-08
11119,Tara Miller,Camera,3,26.12,2024-07-03
11120,Tara Miller,USB,5,56.72,2024-01-10
11121,Tara Miller,Earphones,3,45.53,2024-05-25
11122,Tara Miller,Smartphone,2,65.81,2024-05-03
11123,Tara Miller,USB,6,63.54,2024-09-12
11124,Tara Miller,Camera,8,16.46,2024-12-10
11125,Tara Miller,Headphones,1,13.48,2024-07-27
11126,Tara Miller,Keyboard,10,23.68,2024-04-10
11127,Tara Miller,Speaker,5,96.53,2024-03-24
11128,Tara Miller,Printer,8,66.34,2024-07-11
11129,Tara Miller,Printer,5,52.11,2024-11-22
11130,Tara Miller,Mouse,5,51.98,2024-07-26
11131,Tara Miller,Mouse,6,11.0,2024-09-22
11132,Tara Miller,Printer,5,53.06,2024-09-28
11133,Tara Miller,USB,3,72.58,2024-06-13
11134,Tara Miller,Smartphone,3,32.71,2024-12-08
11135,Tara Miller,USB,4,97.54,2024-04-01
11136,Tara Miller,Earphones,4,70.42,2024-03-08
11137,Tara Miller,Camera,7,72.0,2024-12-04
11138,Tara Miller,Earphones,8,74.72,2024-12-07
11139,Tara Miller,Keyboard,10,88.61,2024-04-07
11140,Tara Miller,Keyboard,2,56.55,2024-09-02
11141,Tara Miller,Laptop,3,86.34,2024-11-28
11142,Tara Miller,USB,5,60.83,2024-05-21
11143,Tara Miller,USB,1,52.84,2024-09-03
11144,Tara Miller,Mouse,2,58.81,2024-12-17
11145,Tara Miller,Headphones,4,49.78,2024-08-24
11146,Tara Miller,Headphones,8,75.63,2024-07-08
11147,Tara Miller,USB,6,92.8,2024-04-04
11148,Tara Miller,Printer,10,26.34,2024-04-22
11149,Tara Miller,Printer,7,75.1,2024-04-05
11150,Tara Miller,Smartphone,10,91.05,2024-09-20
11151,Tara Miller,Earphones,9,11.29,2024-05-28
11152,Tara Miller,Earphones,1,48.05,2024-09-06
11153,Tara Miller,Tablet,3,13.47,2024-06-18
11154,Tara Miller,Mouse,9,97.15,2024-02-26
11155,Tara Miller,Smartphone,2,86.35,2024-08-31
11156,Tara Miller,Tablet,1,94.68,2024-08-28
11157,Tara Miller,Camera,2,41.43,2024-10-18
11158,Tara Miller,Smartphone,5,31.02,2024-02-06
11159,Tara Miller,Keyboard,8,75.24,2024-11-22
11160,Tara Miller,Speaker,8,99.9,2024-03-20
11161,Tara Miller,Tablet,6,56.28,2024-05-07
11162,Tara Miller,Earphones,2,59.1,2024-05-22
11163,Jeffery Haney,Mouse,9,77.44,2024-10-18
11164,Jeffery Haney,Printer,10,73.6,2024-03-21
11165,Jeffery Haney,USB,3,34.47,2024-12-19
11166,Jeffery Haney,Camera,6,55.01,2024-08-15
11167,Jeffery Haney,Tablet,6,86.11,2024-04-30
11168,Jeffery Haney,Tablet,1,89.42,2024-04-25
11169,Jeffery Haney,Mouse,7,16.47,2024-08-12
11170,Jeffery Haney,Camera,9,27.97,2024-01-23
11171,Jeffery Haney,USB,10,51.02,2024-11-23
11172,Jeffery Haney,USB,2,64.03,2024-03-11
11173,Jeffery Haney,USB,3,50.49,2024-11-17
11174,Jeffery Haney,Laptop,3,45.27,2024-05-24
11175,Jeffery Haney,Headphones,3,41.47,2024-11-07
11176,Jeffery Haney,Mouse,8,32.46,2024-11-21
11177,Jeffery Haney,Camera,3,42.67,2024-10-03
11178,Jeffery Haney,Tablet,10,45.76,2024-11-24
11179,Jeffery Haney,Tablet,10,32.02,2024-02-07
11180,Jeffery Haney,Laptop,7,79.26,2024-12-18
11181,Jeffery Haney,Camera,5,52.96,2024-08-21
11182,Jeffery Haney,Keyboard,10,11.63,2024-08-24
11183,Jeffery Haney,Camera,6,83.02,2024-11-27
11184,Jeffery Haney,Camera,4,30.77,2024-10-24
11185,Jeffery Haney,Printer,9,14.17,2024-07-04
11186,Jeffery Haney,Tablet,1,49.64,2024-10-15
11187,Jeffery Haney,Printer,8,50.16,2024-04-04
11188,Jeffery Haney,Speaker,7,16.26,2024-12-16
11189,Jeffery Haney,Smartphone,10,69.9,2024-09-07
11190,Jeffery Haney,Speaker,2,87.97,2024-11-21
11191,Jeffery Haney,Tablet,3,30.68,2024-10-24
11192,Jeffery Haney,USB,8,44.31,2024-07-07
11193,Jeffery Haney,Printer,5,11.56,2024-07-10
11194,Jeffery Haney,Keyboard,4,78.01,2024-02-06
11195,Jeffery Haney,Speaker,1,72.33,2024-09-19
11196,Jeffery Haney,Speaker,3,21.0,2024-01-07
11197,Jeffery Haney,Keyboard,3,78.38,2024-02-13
11198,Jeffery Haney,Laptop,7,56.29,2024-06-26
11199,Jeffery Haney,Headphones,5,10.59,2024-04-05
11200,Jeffery Haney,Mouse,1,56.32,2024-07-24
11201,Jeffery Haney,Laptop,9,98.28,2024-09-30
11202,Jeffery Haney,USB,6,17.8,2024-08-17
11203,Jeffery Haney,Earphones,4,97.95,2024-01-22
11204,Jeffery Haney,Keyboard,6,86.97,2024-05-04
11205,Jeffery Haney,Camera,5,40.83,2024-11-20
11206,Jeffery Haney,Laptop,10,93.34,2024-06-12
11207,Jeffery Haney,Mouse,1,14.19,2024-01-04
11208,Jeffery Haney,Camera,3,87.37,2024-04-27
11209,Jeffery Haney,Laptop,4,69.37,2024-08-31
11210,Jeffery Haney,Mouse,5,52.69,2024-10-23
11211,Jeffery Haney,Speaker,9,54.45,2024-05-02
11212,Jeffery Haney,Camera,9,20.84,2024-08-14
11213,Jeffery Haney,Mouse,1,40.5,2024-04-11
11214,Kelly Miller PhD,Camera,2,88.06,2024-10-30
11215,Kelly Miller PhD,Speaker,3,45.71,2024-10-03
11216,Kelly Miller PhD,Tablet,2,75.9,2024-11-30
11217,Kelly Miller PhD,Keyboard,4,94.11,2024-06-14
11218,Kelly Miller PhD,Printer,2,22.86,2024-10-28
11219,Kelly Miller PhD,Keyboard,1,57.9,2024-12-06
11220,Kelly Miller PhD,Tablet,9,99.18,2024-07-04
11221,Kelly Miller PhD,Keyboard,9,15.66,2024-07-31
11222,Kelly Miller PhD,USB,3,77.01,2024-02-23
11223,Kelly Miller PhD,Tablet,5,25.5,2024-05-04
11224,Kelly Miller PhD,USB,4,66.51,2024-08-28
11225,Kelly Miller PhD,Headphones,6,32.91,2024-11-14
11226,Kelly Miller PhD,Printer,8,55.78,2024-09-20
11227,Kelly Miller PhD,Headphones,7,76.7,2024-11-27
11228,Kelly Miller PhD,Headphones,4,28.43,2024-01-03
11229,Kelly Miller PhD,Printer,6,15.47,2024-01-03
11230,Kelly Miller PhD,Keyboard,3,77.17,2024-11-06
11231,Kelly Miller PhD,Keyboard,8,86.45,2024-09-28
11232,Kelly Miller PhD,Keyboard,6,92.15,2024-06-30
11233,Kelly Miller PhD,Laptop,4,55.88,2024-12-25
11234,Kelly Miller PhD,Smartphone,9,34.31,2024-03-26
11235,Kelly Miller PhD,Earphones,8,18.91,2024-12-18
11236,Jeffrey May,Smartphone,8,19.21,2024-10-19
11237,Jeffrey May,Tablet,9,64.4,2024-08-04
11238,Jeffrey May,Headphones,5,50.41,2024-10-17
11239,Jeffrey May,Headphones,7,17.93,2024-11-10
11240,Jeffrey May,Camera,3,17.08,2024-09-08
11241,Jeffrey May,USB,3,81.3,2024-12-10
11242,Jeffrey May,Laptop,8,77.24,2024-10-30
11243,Jeffrey May,Mouse,5,87.26,2024-03-26
11244,Jeffrey May,Speaker,1,98.95,2024-05-11
11245,Jeffrey May,Camera,5,76.52,2024-11-11
11246,Jeffrey May,Laptop,10,69.07,2024-04-25
11247,Jeffrey May,Smartphone,7,19.45,2024-11-12
11248,Jeffrey May,USB,6,90.93,2024-03-02
11249,Jeffrey May,Earphones,7,54.16,2024-04-24
11250,Jeffrey May,Smartphone,8,88.65,2024-07-01
11251,Jeffrey May,Smartphone,6,75.5,2024-10-23
11252,Jeffrey May,Smartphone,10,26.77,2024-05-16
11253,Jeffrey May,Keyboard,6,61.85,2024-11-24
11254,Jeffrey May,Speaker,1,67.77,2024-08-05
11255,Jeffrey May,Headphones,5,86.51,2024-04-12
11256,Jeffrey May,Mouse,2,17.65,2024-09-12
11257,Jeffrey May,Earphones,5,82.5,2024-02-27
11258,Jeffrey May,Smartphone,6,47.68,2024-02-17
11259,Jeffrey May,Headphones,10,66.37,2024-08-19
11260,Jeffrey May,USB,8,53.67,2024-08-24
11261,Jeffrey May,Smartphone,4,64.37,2024-12-13
11262,Jeffrey May,Mouse,4,52.14,2024-10-20
11263,Jeffrey May,Tablet,1,91.91,2024-03-29
11264,Jeffrey May,Earphones,5,74.13,2024-07-04
11265,Jeffrey May,Printer,2,28.16,2024-04-11
11266,Jeffrey May,Speaker,9,11.28,2024-07-27
11267,Jeffrey May,Printer,3,96.12,2024-05-23
11268,Jeffrey May,Headphones,5,49.34,2024-05-08
11269,Jeffrey May,Keyboard,1,78.78,2024-01-06
11270,Jeffrey May,USB,3,23.16,2024-09-19
11271,Jeffrey May,Mouse,5,49.73,2024-04-29
11272,Jeffrey May,Camera,8,84.95,2024-09-08
11273,Jeffrey May,Camera,4,93.41,2024-09-21
11274,Jeffrey May,Mouse,5,85.43,2024-01-09
11275,Jeffrey May,Earphones,5,30.2,2024-01-17
11276,Jeffrey May,Mouse,9,73.29,2024-04-20
11277,Jeffrey May,Laptop,6,80.52,2024-05-11
11278,Jeffrey May,Tablet,7,61.06,2024-11-08
11279,Jeffrey May,Tablet,8,69.2,2024-06-14
11280,Jeffrey May,Camera,7,43.01,2024-11-08
11281,Jeffrey May,Headphones,6,48.54,2024-05-17
11282,Jeffrey May,Laptop,8,95.24,2024-05-01
11283,Jeffrey May,Printer,10,20.93,2024-07-19
11284,Jeffrey May,Smartphone,5,81.75,2024-08-18
11285,Jeffrey May,Camera,8,82.28,2024-10-22
11286,Jeffrey May,Camera,10,48.24,2024-07-07
11287,Jeffrey May,USB,2,33.66,2024-08-11
11288,Jeffrey May,Camera,10,86.7,2024-08-23
11289,Jeffrey May,Headphones,8,95.27,2024-09-27
11290,Jeffrey May,Earphones,4,28.71,2024-06-24
11291,Jeffrey May,Printer,6,73.67,2024-08-06
11292,Jeffrey May,Camera,8,99.75,2024-04-27
11293,Jeffrey May,Keyboard,10,80.34,2024-06-25
11294,Jeffrey May,Earphones,3,42.81,2024-07-04
11295,Jeffrey May,Keyboard,8,50.75,2024-01-11
11296,Jeffrey May,Speaker,2,58.72,2024-08-06
11297,Jeffrey May,Camera,7,18.52,2024-03-10
11298,Jeffrey May,Mouse,3,54.13,2024-09-08
11299,Jeffrey May,Earphones,7,99.75,2024-07-19
11300,Jeffrey May,Camera,6,81.49,2024-11-08
11301,Jeffrey May,Speaker,1,53.23,2024-09-09
11302,Jeffrey May,Laptop,3,86.62,2024-11-26
11303,Jeffrey May,Headphones,9,95.81,2024-06-05
11304,Jeffrey May,Laptop,8,77.09,2024-11-02
11305,Jeffrey May,Tablet,4,75.74,2024-12-05
11306,Jeffrey May,Speaker,8,75.47,2024-12-07
11307,Jeffrey May,Camera,4,35.08,2024-06-04
11308,Jeffrey May,Speaker,3,25.96,2024-04-29
11309,Robert Thompson,Printer,2,81.54,2024-09-22
11310,Robert Thompson,Speaker,1,55.71,2024-06-22
11311,Robert Thompson,Camera,6,22.74,2024-05-21
11312,Robert Thompson,Laptop,5,22.86,2024-02-05
11313,Robert Thompson,Printer,2,43.12,2024-02-27
11314,Robert Thompson,Smartphone,10,12.76,2024-01-02
11315,Robert Thompson,Printer,2,56.84,2024-12-23
11316,Robert Thompson,Mouse,6,96.08,2024-12-07
11317,Robert Thompson,Speaker,5,71.77,2024-05-07
11318,Robert Thompson,Tablet,10,65.33,2024-07-05
11319,Robert Thompson,Laptop,7,48.37,2024-05-12
11320,Robert Thompson,Laptop,4,78.71,2024-09-01
11321,Robert Thompson,Tablet,1,80.0,2024-03-15
11322,Robert Thompson,Smartphone,6,93.42,2024-03-04
11323,Robert Thompson,USB,1,71.55,2024-03-15
11324,Robert Thompson,USB,10,68.61,2024-06-02
11325,Robert Thompson,Headphones,6,43.84,2024-08-08
11326,Robert Thompson,Keyboard,5,32.46,2024-04-20
11327,Robert Thompson,Camera,4,69.8,2024-08-30
11328,Robert Thompson,Speaker,5,13.98,2024-06-25
11329,Mary Diaz,Mouse,3,29.27,2024-12-09
11330,Mary Diaz,USB,8,59.97,2024-04-22
11331,Mary Diaz,Smartphone,2,16.39,2024-07-10
11332,Mary Diaz,Laptop,10,15.25,2024-03-14
11333,Mary Diaz,Tablet,5,87.17,2024-10-30
11334,Mary Diaz,Keyboard,4,95.65,2024-06-24
11335,Mary Diaz,Laptop,10,43.43,2024-08-23
11336,Mary Diaz,Earphones,5,46.74,2024-10-29
11337,Mary Diaz,Headphones,9,69.08,2024-08-18
11338,Mary Diaz,Smartphone,2,59.73,2024-01-18
11339,Mary Diaz,Printer,2,42.93,2024-08-25
11340,Mary Diaz,Camera,1,64.29,2024-12-30
11341,Mary Diaz,Headphones,1,19.03,2024-12-05
11342,Mary Diaz,Smartphone,1,77.97,2024-06-18
11343,Mary Diaz,Speaker,9,60.2,2024-04-22
11344,Mary Diaz,Speaker,2,45.03,2024-01-05
11345,Dakota Hughes,Headphones,4,75.16,2024-09-28
11346,Dakota Hughes,Speaker,7,65.93,2024-03-15
11347,Dakota Hughes,Printer,7,49.03,2024-02-06
11348,Dakota Hughes,Keyboard,10,11.63,2024-06-07
11349,Dakota Hughes,Speaker,3,23.15,2024-06-06
11350,Dakota Hughes,Tablet,9,63.54,2024-01-17
11351,Dakota Hughes,Laptop,4,17.57,2024-07-07
11352,Dakota Hughes,Printer,1,78.27,2024-06-21
11353,Dakota Hughes,Mouse,7,97.27,2024-01-29
11354,Dakota Hughes,Keyboard,4,53.22,2024-10-28
11355,Dakota Hughes,Speaker,4,53.94,2024-03-26
11356,Dakota Hughes,Keyboard,6,10.95,2024-04-29
11357,Dakota Hughes,Tablet,8,50.08,2024-12-08
11358,Dakota Hughes,Camera,1,64.37,2024-04-05
11359,Dakota Hughes,Camera,6,68.72,2024-03-29
11360,Dakota Hughes,Tablet,8,35.23,2024-12-22
11361,Dakota Hughes,Speaker,7,79.7,2024-10-18
11362,Dakota Hughes,Earphones,9,53.35,2024-11-09
11363,Dakota Hughes,Laptop,5,95.48,2024-02-22
11364,Dakota Hughes,Laptop,1,49.01,2024-07-19
11365,Dakota Hughes,Mouse,5,50.99,2024-07-09
11366,Dakota Hughes,Keyboard,8,68.63,2024-04-01
11367,Dakota Hughes,Headphones,3,62.21,2024-12-25
11368,Dakota Hughes,Camera,3,49.27,2024-03-27
11369,Dakota Hughes,Keyboard,2,49.96,2024-06-26
11370,Dakota Hughes,Tablet,5,19.36,2024-05-20
11371,Dakota Hughes,Laptop,9,53.87,2024-10-24
11372,Dakota Hughes,Smartphone,5,85.2,2024-01-25
11373,Dakota Hughes,Mouse,4,57.47,2024-11-03
11374,Dakota Hughes,Headphones,9,22.88,2024-09-07
11375,Dakota Hughes,Smartphone,10,77.17,2024-06-16
11376,Dakota Hughes,Keyboard,10,99.61,2024-01-12
11377,Dakota Hughes,Earphones,2,51.98,2024-09-30
11378,Dakota Hughes,Earphones,5,55.67,2024-11-16
11379,Dakota Hughes,Earphones,1,79.59,2024-09-10
11380,Dakota Hughes,Speaker,9,66.23,2024-05-07
11381,Dakota Hughes,Camera,2,55.44,2024-09-25
11382,Dakota Hughes,Camera,7,82.52,2024-04-09
11383,Dakota Hughes,Camera,10,70.01,2024-05-03
11384,Dakota Hughes,Tablet,1,16.38,2024-06-29
11385,Dakota Hughes,Keyboard,3,56.33,2024-11-22
11386,Dakota Hughes,Headphones,5,80.78,2024-03-13
11387,Dakota Hughes,Keyboard,8,25.52,2024-12-07
11388,Dakota Hughes,Earphones,3,34.23,2024-12-09
11389,Dakota Hughes,Speaker,8,37.82,2024-06-30
11390,Dakota Hughes,Mouse,1,53.54,2024-09-09
11391,Dakota Hughes,Earphones,6,98.9,2024-09-05
11392,Dakota Hughes,Headphones,3,48.93,2024-09-17
11393,Dakota Hughes,Headphones,3,56.65,2024-12-15
11394,Dakota Hughes,Earphones,7,69.41,2024-01-21
11395,Dakota Hughes,Headphones,9,96.62,2024-08-14
11396,Dakota Hughes,Keyboard,7,94.5,2024-01-23
11397,Dakota Hughes,Laptop,9,81.69,2024-09-01
11398,Dakota Hughes,Headphones,4,14.34,2024-03-12
11399,Dakota Hughes,Camera,3,85.19,2024-09-22
11400,Dakota Hughes,Smartphone,1,85.3,2024-05-20
11401,Dakota Hughes,Speaker,3,42.14,2024-03-05
11402,Dakota Hughes,Earphones,9,36.65,2024-11-28
11403,Dakota Hughes,Headphones,1,22.12,2024-03-16
11404,Dakota Hughes,Headphones,7,10.36,2024-02-01
11405,Dakota Hughes,Camera,3,45.66,2024-11-21
11406,Dakota Hughes,Speaker,7,62.59,2024-07-13
11407,Dakota Hughes,Printer,4,18.0,2024-12-02
11408,Dakota Hughes,USB,6,64.23,2024-11-03
11409,Dakota Hughes,Keyboard,4,22.82,2024-10-20
11410,Dakota Hughes,Mouse,10,35.21,2024-12-26
11411,Dakota Hughes,Tablet,9,56.33,2024-10-13
11412,Dakota Hughes,Printer,7,85.82,2024-03-10
11413,Dakota Hughes,Camera,8,51.01,2024-12-27
11414,Dakota Hughes,Speaker,5,98.18,2024-11-29
11415,Dakota Hughes,Headphones,10,43.82,2024-02-14
11416,Dakota Hughes,Laptop,3,55.4,2024-10-11
11417,Dakota Hughes,Earphones,4,60.35,2024-04-14
11418,Dakota Hughes,Earphones,1,19.59,2024-03-24
11419,Dakota Hughes,Printer,3,32.62,2024-05-07
11420,Dakota Hughes,USB,3,35.56,2024-04-24
11421,Dakota Hughes,Smartphone,7,83.85,2024-10-04
11422,Dakota Hughes,USB,1,36.35,2024-04-22
11423,Dakota Hughes,Earphones,10,76.65,2024-09-05
11424,Dakota Hughes,USB,7,19.73,2024-10-12
11425,Dakota Hughes,Camera,1,52.58,2024-04-21
11426,Dakota Hughes,Camera,4,85.21,2024-03-16
11427,Travis Clark,Earphones,9,84.29,2024-03-31
11428,Travis Clark,Headphones,9,10.43,2024-10-09
11429,Travis Clark,Keyboard,9,29.7,2024-03-06
11430,Travis Clark,Camera,8,83.39,2024-09-11
11431,Travis Clark,Camera,8,74.72,2024-11-27
11432,Travis Clark,Printer,1,17.21,2024-02-27
11433,Travis Clark,Printer,7,90.01,2024-11-06
11434,Travis Clark,Mouse,8,22.78,2024-11-07
11435,Travis Clark,Camera,10,66.6,2024-03-04
11436,Travis Clark,Speaker,5,46.46,2024-09-15
11437,Travis Clark,Camera,10,54.28,2024-09-12
11438,Travis Clark,Mouse,7,13.12,2024-01-17
11439,Travis Clark,USB,10,13.58,2024-02-24
11440,Travis Clark,USB,9,15.78,2024-04-05
11441,Travis Clark,Earphones,4,76.22,2024-06-19
11442,Travis Clark,Headphones,4,86.39,2024-11-18
11443,Travis Clark,Smartphone,5,47.36,2024-10-24
11444,Travis Clark,USB,1,35.04,2024-03-29
11445,Travis Clark,Printer,2,58.98,2024-11-13
11446,Travis Clark,Mouse,7,94.72,2024-02-07
11447,Travis Clark,Speaker,9,54.0,2024-05-07
11448,Travis Clark,Earphones,3,64.9,2024-10-26
11449,Travis Clark,Mouse,6,62.11,2024-01-03
11450,Travis Clark,Speaker,5,90.06,2024-01-17
11451,Travis Clark,Earphones,3,14.13,2024-09-04
11452,Travis Clark,Mouse,8,63.95,2024-06-10
11453,Travis Clark,Mouse,4,25.99,2024-11-25
11454,Travis Clark,Tablet,7,73.09,2024-10-08
11455,Kim Harrison,Tablet,3,34.91,2024-05-20
11456,Kim Harrison,Earphones,10,87.16,2024-11-23
11457,Kim Harrison,Earphones,4,25.57,2024-12-08
11458,Kim Harrison,Headphones,5,17.47,2024-10-03
11459,Kim Harrison,Printer,9,10.84,2024-09-14
11460,Kim Harrison,Earphones,1,86.2,2024-02-15
11461,Randall Hodge,Tablet,2,77.38,2024-03-22
11462,Randall Hodge,Smartphone,10,98.25,2024-10-20
11463,Randall Hodge,Camera,7,26.99,2024-10-11
11464,Randall Hodge,USB,8,45.52,2024-10-11
11465,Randall Hodge,Speaker,7,53.77,2024-05-08
11466,Randall Hodge,Headphones,10,68.18,2024-03-18
11467,Randall Hodge,Smartphone,5,51.5,2024-05-21
11468,Randall Hodge,Keyboard,2,62.5,2024-08-09
11469,Randall Hodge,Headphones,9,31.4,2024-05-07
11470,Randall Hodge,Mouse,3,62.91,2024-05-08
11471,Randall Hodge,USB,7,86.49,2024-01-04
11472,Randall Hodge,Earphones,8,30.86,2024-10-25
